11 2.376962e+02 0.00211331 3.266729e-05 -8.323207e+02 -3.849213e+02 -2.378195e+01 
11 2.416108e+02 0.00224884 1.395393e-05 -8.319853e+02 -1.065644e+03 -2.198840e+00 
11 2.492782e+02 0.00209472 4.488949e-05 -8.301252e+02 -1.965624e+02 -2.829174e+01 
11 2.499999e+02 0.0021337 6.260660e-06 -8.296828e+02 -3.884137e+02 -6.885698e+00 
11 2.499323e+02 0.00180404 -2.573043e-05 -8.284953e+02 5.414195e+02 1.046749e+01 
11 2.491337e+02 0.00203132 -1.882270e-05 -8.283552e+02 -9.562864e+01 2.538878e+01 
11 2.500000e+02 0.00192158 -9.606654e-06 -8.265641e+02 2.104969e+02 7.818104e+00 
11 2.500000e+02 0.00174209 1.021984e-05 -8.260096e+02 1.070082e+03 -1.157123e+00 
11 2.500000e+02 0.00218557 1.214729e-05 -8.256690e+02 -3.921794e+02 -7.784791e+00 
11 2.500000e+02 0.00173479 -3.379067e-06 -8.245348e+02 8.392462e+02 7.633081e+00 
11 2.500000e+02 0.00216518 1.657342e-05 -8.212273e+02 -4.467588e+02 -1.528471e+01 
11 2.204285e+02 0.00219116 -3.263177e-05 -8.179287e+02 -4.227661e+02 2.713993e+01 
11 2.117168e+02 0.00215791 -6.171006e-06 -8.171142e+02 -4.107436e+02 6.212519e-01 
11 2.354347e+02 0.00212172 3.046582e-06 -8.170075e+02 -3.184777e+02 1.714947e+01 
11 2.483615e+02 0.00212293 1.836874e-05 -8.157930e+02 -1.295089e+02 -2.037568e+01 
11 2.475867e+02 0.00211647 2.047380e-05 -8.156997e+02 -2.601609e+02 -1.440572e+01 
11 2.498625e+02 0.0018018 4.175982e-07 -8.145358e+02 7.773571e+02 8.687637e+00 
11 2.327230e+02 0.00180127 3.378142e-05 -8.117537e+02 1.429236e+03 -2.400723e+01 
11 2.347256e+02 0.00178027 1.247637e-05 -8.116631e+02 7.171362e+02 1.302463e-01 
11 2.421620e+02 0.00178297 1.686233e-05 -8.100127e+02 7.403310e+02 -1.842024e+01 
11 2.499737e+02 0.00226593 -3.730377e-05 -8.098994e+02 -1.393388e+03 3.666893e+01 
11 2.500000e+02 0.00221862 6.113817e-07 -8.090602e+02 -9.715458e+02 -3.611960e+00 
11 2.335013e+02 0.00218777 -1.585788e-05 -8.085743e+02 -5.479865e+02 8.407640e+00 
11 2.500000e+02 0.00189902 -2.647895e-06 -8.076968e+02 1.882992e+02 4.141637e+00 
11 2.499792e+02 0.00181643 1.416151e-05 -8.073094e+02 5.015630e+02 -1.051505e+01 
11 2.500000e+02 0.0018304 -8.022739e-06 -8.071350e+02 5.369719e+02 7.819804e+00 
11 2.439311e+02 0.002264 1.824404e-06 -8.056008e+02 -9.495448e+02 -3.855466e+00 
11 2.400262e+02 0.00225356 -4.548923e-06 -8.053918e+02 -1.037885e+03 7.069527e+00 
11 2.500000e+02 0.00226309 2.629457e-06 -8.045433e+02 -7.184271e+02 -2.032229e+00 
11 2.438605e+02 0.00220273 2.089669e-06 -8.032593e+02 -5.016963e+02 1.172424e+00 
11 2.500000e+02 0.00209764 1.323869e-05 -8.026884e+02 -3.528530e+02 -2.361799e+01 
11 2.450882e+02 0.0018931 2.995032e-05 -8.020141e+02 3.712298e+02 -1.587585e+01 
11 2.500000e+02 0.00194084 -2.019762e-05 -8.012890e+02 2.558232e+02 1.257040e+01 
11 2.500000e+02 0.00190839 -1.473378e-05 -8.011095e+02 2.035724e+02 1.066750e+01 
11 2.339816e+02 0.00227648 -7.092609e-06 -8.009437e+02 -6.759766e+02 2.315897e+00 
11 2.423761e+02 0.00180954 -1.662646e-05 -8.009026e+02 4.146561e+02 1.654979e+01 
11 2.499897e+02 0.00206299 2.748300e-06 -8.005582e+02 -1.265487e+02 3.498125e-01 
11 2.489722e+02 0.00177431 2.486522e-06 -7.999066e+02 1.663363e+03 -8.615192e+00 
11 2.498329e+02 0.00230139 2.142331e-05 -7.998976e+02 -8.699138e+02 -5.941335e+00 
11 2.499607e+02 0.00179425 2.397783e-06 -7.998642e+02 1.021844e+03 -3.898090e+00 
11 2.474841e+02 0.00172012 2.109190e-05 -7.989264e+02 1.099106e+03 -7.011846e+00 
11 2.500000e+02 0.00193479 -1.066740e-05 -7.974486e+02 2.417663e+02 6.635795e+00 
11 2.479087e+02 0.00209853 2.463643e-05 -7.971908e+02 -1.778454e+02 -2.021042e+01 
11 2.449302e+02 0.00206625 3.367499e-05 -7.971686e+02 -1.482812e+02 -2.453769e+01 
11 2.500000e+02 0.00179879 1.453123e-05 -7.967328e+02 5.295240e+02 -9.135237e+00 
11 2.380463e+02 0.00197761 3.385992e-05 -7.967182e+02 6.171717e+01 -2.468608e+01 
11 2.500000e+02 0.00171742 -1.368560e-05 -7.945431e+02 6.929188e+02 1.813104e+00 
11 2.500000e+02 0.0020592 1.235389e-06 -7.939637e+02 -1.891046e+02 6.654964e+00 
11 2.487454e+02 0.00177694 -2.817224e-05 -7.933405e+02 1.218310e+03 1.721691e+01 
11 2.455255e+02 0.00225461 5.415892e-06 -7.926653e+02 -8.054435e+02 -3.318510e-01 
11 2.429966e+02 0.0017248 -2.055334e-05 -7.914212e+02 1.300924e+03 1.685374e+01 
11 2.500000e+02 0.00209476 -1.144260e-05 -7.912117e+02 -5.758098e+01 8.455510e+00 
11 2.489126e+02 0.00222897 2.560959e-07 -7.905609e+02 -6.048578e+02 7.177783e+00 
11 2.418746e+02 0.00230218 2.441652e-05 -7.897476e+02 -9.010007e+02 -7.313914e+00 
11 2.450270e+02 0.00182861 -9.218738e-06 -7.889134e+02 5.956145e+02 7.780447e+00 
11 2.500000e+02 0.00173396 -1.460218e-05 -7.886896e+02 1.245590e+03 6.967641e+00 
11 2.316174e+02 0.00226489 2.352253e-05 -7.877091e+02 -7.564089e+02 -1.411353e+01 
11 2.491033e+02 0.00212253 -1.000915e-05 -7.874138e+02 -2.852620e+02 5.918893e+00 
11 2.455465e+02 0.00187066 1.457446e-05 -7.872663e+02 2.437320e+02 -8.318534e+00 
11 2.467705e+02 0.00224137 -6.026490e-06 -7.854245e+02 -1.502273e+03 -6.665267e-01 
11 2.476293e+02 0.0018336 -2.580918e-06 -7.853428e+02 4.011400e+02 -2.170732e+00 
11 2.471962e+02 0.002222 -5.376940e-06 -7.852783e+02 -8.660536e+02 4.382679e+00 
11 2.480890e+02 0.00168265 -4.997048e-07 -7.846676e+02 7.683670e+02 -9.864031e+00 
11 2.500000e+02 0.001767 3.698340e-05 -7.845451e+02 1.120963e+03 -2.520443e+01 
11 2.397256e+02 0.00228355 3.761300e-05 -7.839318e+02 -1.213185e+03 -2.373523e+01 
11 2.500000e+02 0.00178873 -1.197306e-05 -7.832557e+02 1.342356e+03 8.200186e+00 
11 2.500000e+02 0.00176264 3.141809e-06 -7.829963e+02 7.555958e+02 -1.252948e+01 
11 2.462899e+02 0.00206578 -2.842376e-05 -7.827967e+02 -1.013718e+02 1.979859e+01 
11 2.500000e+02 0.00216775 2.846810e-06 -7.823257e+02 -4.305481e+02 -1.852205e+00 
11 2.500000e+02 0.00191414 -2.835815e-05 -7.816331e+02 3.121459e+02 2.173490e+01 
11 2.426803e+02 0.00180884 -4.395554e-06 -7.814904e+02 1.684270e+03 1.979562e+00 
11 2.500000e+02 0.00173216 -7.662611e-06 -7.811973e+02 1.211721e+03 2.978569e+00 
11 2.488541e+02 0.00189442 2.277161e-05 -7.810902e+02 2.228622e+02 -1.765186e+01 
11 2.500000e+02 0.00175191 -5.342672e-06 -7.810201e+02 9.682932e+02 1.848407e+00 
11 2.500000e+02 0.00186678 3.800274e-05 -7.805821e+02 3.578219e+02 -2.974386e+01 
11 2.499430e+02 0.0022352 -5.657547e-06 -7.802952e+02 -1.141520e+03 -1.442874e+00 
11 2.485329e+02 0.00184938 -1.553048e-05 -7.800764e+02 3.278705e+02 7.687690e+00 
11 2.446961e+02 0.001994 3.143401e-05 -7.797044e+02 7.442279e+01 -2.304276e+01 
11 2.459533e+02 0.00220095 -2.213402e-05 -7.794214e+02 -4.424182e+02 2.392205e+01 
11 2.500000e+02 0.00223808 -2.149640e-05 -7.787699e+02 -1.306569e+03 1.087824e+01 
11 2.500000e+02 0.00187372 -1.000325e-05 -7.777692e+02 2.796737e+02 6.823634e+00 
11 2.499873e+02 0.002143 5.931290e-07 -7.767110e+02 -3.977056e+02 4.700839e-01 
11 2.500000e+02 0.00227468 -2.081061e-05 -7.757972e+02 -6.991380e+02 9.688682e+00 
11 2.496571e+02 0.00173833 -5.216065e-06 -7.749317e+02 1.321146e+03 3.483951e+00 
11 2.500000e+02 0.00177614 -1.988868e-05 -7.742964e+02 1.521932e+03 2.326696e+01 
11 2.500000e+02 0.00193204 9.925759e-07 -7.740941e+02 1.727952e+02 -2.369448e-02 
11 2.490197e+02 0.0022584 2.844690e-05 -7.736233e+02 -1.079252e+03 -1.772416e+01 
11 2.497017e+02 0.00185577 -2.693255e-05 -7.735575e+02 3.167037e+02 1.536545e+01 
11 2.499083e+02 0.0018658 -2.861220e-05 -7.732348e+02 1.497174e+02 1.697913e+01 
11 2.493191e+02 0.00192287 -3.378441e-05 -7.731895e+02 2.296090e+02 2.870793e+01 
11 2.431361e+02 0.00176131 -2.984181e-06 -7.730198e+02 6.379792e+02 -3.150924e+00 
11 2.500000e+02 0.00219393 -4.031931e-06 -7.727209e+02 -5.859664e+02 1.675800e-01 
11 2.500000e+02 0.00188447 4.210323e-05 -7.725399e+02 3.027005e+02 -2.725987e+01 
11 2.209396e+02 0.00175118 4.795186e-06 -7.715936e+02 5.687558e+02 -3.556606e+00 
11 2.497516e+02 0.00171532 1.224908e-05 -7.713384e+02 8.180892e+02 -1.064769e+01 
11 2.500000e+02 0.00203108 -1.984459e-06 -7.711085e+02 -1.187189e+02 -2.318866e+00 
11 2.500000e+02 0.00192673 -4.436727e-05 -7.702494e+02 1.300346e+02 2.536645e+01 
11 2.381546e+02 0.00221152 -3.056173e-06 -7.699110e+02 -7.875504e+02 2.184029e+00 
11 2.500000e+02 0.00224929 -4.245895e-05 -7.697128e+02 -1.284434e+03 2.164815e+01 
11 2.499076e+02 0.00187833 2.494465e-05 -7.689045e+02 3.321715e+02 -1.610645e+01 
11 2.500000e+02 0.00183729 1.866847e-05 -7.683281e+02 2.740580e+02 -1.482525e+01 
11 2.500000e+02 0.00180039 1.522628e-06 -7.680051e+02 1.796946e+03 2.836826e+00 
11 2.500000e+02 0.00191694 -1.892178e-05 -7.679968e+02 9.698540e+01 2.575982e+01 
11 2.493303e+02 0.00187583 -2.892971e-05 -7.679641e+02 3.660540e+02 2.879721e+01 
11 2.500000e+02 0.00205154 5.662999e-06 -7.674209e+02 -8.834078e+01 6.679060e-02 
11 2.499999e+02 0.00226043 -4.217926e-06 -7.660333e+02 -5.633864e+02 1.452860e+00 
11 2.499876e+02 0.00209268 2.586537e-06 -7.658098e+02 -4.259183e+01 -1.409617e+00 
11 2.500000e+02 0.0019331 2.194799e-05 -7.657039e+02 1.546123e+02 -1.247279e+01 
11 1.979814e+02 0.0017849 -4.138844e-06 -7.647853e+02 1.579846e+03 -3.175237e+00 
11 2.484014e+02 0.00186257 -1.304190e-05 -7.614287e+02 4.009812e+02 4.855877e+00 
11 2.500000e+02 0.00176187 -1.006635e-05 -7.611101e+02 7.329566e+02 8.231726e+00 
11 2.494890e+02 0.00171649 -1.334497e-05 -7.603339e+02 1.141923e+03 1.260977e+01 
11 2.500000e+02 0.0021671 9.164321e-06 -7.602250e+02 -4.254718e+02 -1.853481e+01 
11 2.497013e+02 0.00225999 -8.219433e-07 -7.599945e+02 -8.807075e+02 6.183517e+00 
11 2.473384e+02 0.00180285 1.302121e-05 -7.599352e+02 5.813769e+02 -1.029008e+01 
11 2.493893e+02 0.00173154 1.297867e-05 -7.595895e+02 1.053530e+03 -1.541851e+00 
11 2.494321e+02 0.00177202 1.746520e-05 -7.594518e+02 4.968427e+02 -1.066903e+01 
11 2.333484e+02 0.00215844 1.366067e-05 -7.593368e+02 -4.261490e+02 -9.753407e+00 
11 2.500000e+02 0.00183595 5.705499e-06 -7.584509e+02 4.012902e+02 -1.030770e+01 
11 2.286404e+02 0.00173937 -9.411199e-06 -7.583983e+02 1.052577e+03 6.123587e+00 
11 2.461465e+02 0.00201187 2.502880e-05 -7.583338e+02 -1.596189e+02 -1.591190e+01 
11 2.500000e+02 0.0021961 -5.771609e-06 -7.575369e+02 -6.694068e+02 2.694761e+00 
11 2.500000e+02 0.0022307 2.173775e-05 -7.574602e+02 -1.269591e+03 -1.075278e+01 
11 2.500000e+02 0.00217979 9.992104e-06 -7.572486e+02 -1.539157e+03 -7.131808e-01 
11 2.500000e+02 0.00220134 2.138470e-05 -7.559063e+02 -5.507785e+02 -2.002411e+01 
11 2.499996e+02 0.00178095 7.440712e-06 -7.547956e+02 1.084151e+03 -2.230410e+00 
11 2.472240e+02 0.00192178 3.851525e-05 -7.541408e+02 3.341699e+02 -2.403100e+01 
11 2.500000e+02 0.00222943 -7.501684e-06 -7.540334e+02 -1.373517e+03 1.936605e+00 
11 2.500000e+02 0.00175559 1.502964e-05 -7.536596e+02 8.049379e+02 -6.842878e+00 
11 2.500000e+02 0.00208545 -3.113472e-05 -7.534706e+02 -2.115001e+02 1.517375e+01 
11 2.488845e+02 0.00228567 2.251840e-05 -7.533854e+02 -1.110522e+03 -1.271813e+01 
11 2.460858e+02 0.00185674 1.430609e-05 -7.532451e+02 4.918540e+02 -1.192835e+01 
11 2.500000e+02 0.00184397 8.030878e-06 -7.531436e+02 1.808555e+03 -5.925356e+00 
11 2.499186e+02 0.00195767 3.988243e-05 -7.530277e+02 1.506214e+02 -2.361975e+01 
11 2.499498e+02 0.00209532 -1.575954e-05 -7.519041e+02 -2.917423e+02 1.294664e+01 
11 2.357859e+02 0.00174801 -1.036180e-06 -7.510913e+02 7.233977e+02 9.581910e-01 
11 2.498650e+02 0.00183607 2.659600e-05 -7.496816e+02 3.698011e+02 -2.421759e+01 
11 2.499633e+02 0.00174503 2.844237e-05 -7.495309e+02 7.042393e+02 -1.099960e+01 
11 2.388375e+02 0.00187092 1.429803e-05 -7.493342e+02 2.709715e+02 -1.010130e+01 
11 2.199062e+02 0.00187073 3.906530e-05 -7.489911e+02 2.185381e+02 -2.581900e+01 
11 2.425616e+02 0.00227124 2.000511e-05 -7.479860e+02 -8.155729e+02 2.979923e+00 
11 2.500000e+02 0.00202978 -1.349027e-05 -7.479186e+02 -1.155824e+02 7.486734e+00 
11 2.500000e+02 0.00219069 -1.564686e-06 -7.478354e+02 -6.861714e+02 -1.917303e+00 
11 2.462145e+02 0.00225203 1.208593e-05 -7.476081e+02 -9.351394e+02 -1.979241e+00 
11 2.500000e+02 0.00205589 4.767062e-06 -7.474693e+02 -1.385609e+02 -3.860402e+00 
11 2.499998e+02 0.00223407 1.603969e-05 -7.472680e+02 -7.349384e+02 8.299499e-03 
11 2.500000e+02 0.00220165 -1.442012e-05 -7.456647e+02 -4.419734e+02 9.726883e+00 
11 2.170792e+02 0.00176225 -9.894369e-06 -7.444706e+02 9.471109e+02 3.224923e-01 
11 2.500000e+02 0.00197921 -2.608738e-05 -7.444256e+02 9.937107e+01 1.867211e+01 
11 2.483340e+02 0.00175987 3.300852e-05 -7.439864e+02 1.466006e+03 -2.422166e+01 
11 2.493750e+02 0.00210827 -1.564128e-05 -7.438988e+02 -1.787944e+02 1.017722e+01 
11 2.500000e+02 0.00218909 3.423090e-06 -7.419706e+02 -4.073839e+02 6.364932e-01 
11 2.484283e+02 0.00193705 3.433316e-05 -7.418351e+02 1.834073e+02 -2.420080e+01 
11 2.494657e+02 0.00191086 2.926220e-05 -7.416947e+02 2.483912e+02 -2.049864e+01 
11 2.497384e+02 0.00199769 2.270590e-05 -7.410907e+02 1.248958e+02 -1.597369e+01 
11 2.499941e+02 0.0019596 1.052426e-07 -7.406717e+02 5.242804e+01 2.937312e-02 
11 2.500000e+02 0.00199057 -4.191394e-06 -7.395886e+02 -2.798662e+01 1.348477e+00 
11 2.498631e+02 0.00177972 2.159450e-05 -7.383753e+02 6.815222e+02 -1.091651e+01 
11 2.500000e+02 0.00172657 1.303850e-05 -7.376232e+02 7.374046e+02 -7.141314e+00 
11 2.497421e+02 0.00171925 -3.932260e-06 -7.371030e+02 1.031618e+03 3.413558e-01 
11 2.349623e+02 0.00229223 1.789910e-05 -7.370389e+02 -9.459109e+02 -1.020776e+01 
11 2.492271e+02 0.00181105 -1.608235e-05 -7.367709e+02 4.729950e+02 8.990994e+00 
11 2.500000e+02 0.0019208 5.834172e-06 -7.366131e+02 2.403353e+02 -4.703639e+00 
11 2.484913e+02 0.00178887 -1.750954e-07 -7.360689e+02 7.952975e+02 -3.753981e+00 
11 2.500000e+02 0.00227001 2.762417e-05 -7.359251e+02 -1.007969e+03 -1.244582e+01 
11 2.365659e+02 0.0017274 -1.247340e-05 -7.355533e+02 7.109658e+02 -2.381639e+00 
11 2.500000e+02 0.00223788 2.384428e-05 -7.342152e+02 -1.269411e+03 -1.574737e+01 
11 2.500000e+02 0.00192827 1.454053e-05 -7.337487e+02 2.378595e+02 -6.577622e+00 
11 2.468966e+02 0.00215991 -2.091915e-05 -7.331672e+02 -3.237029e+02 1.870705e+01 
11 2.492286e+02 0.00194594 -2.354128e-05 -7.330049e+02 5.023609e+01 1.365664e+01 
11 2.498321e+02 0.00220807 -2.573576e-05 -7.329908e+02 -5.673583e+02 1.585722e+01 
11 2.500000e+02 0.00206113 -4.244301e-05 -7.327871e+02 -2.687396e+02 2.476702e+01 
11 2.500000e+02 0.00212613 2.424302e-05 -7.325131e+02 -3.189817e+02 -1.670916e+01 
11 2.486887e+02 0.00171873 1.641160e-05 -7.319656e+02 1.390079e+03 -1.415320e+01 
11 2.475818e+02 0.00173581 1.712467e-05 -7.319509e+02 1.064483e+03 -9.344040e+00 
11 2.500000e+02 0.00188326 -6.423092e-06 -7.319317e+02 3.695451e+02 4.286444e+00 
11 2.490771e+02 0.00220474 -2.497392e-05 -7.312365e+02 -8.690915e+02 3.068016e+00 
11 2.500000e+02 0.00202891 -1.062154e-05 -7.307256e+02 -8.972913e+01 5.051529e+00 
11 2.481458e+02 0.00175382 -1.174706e-05 -7.304034e+02 1.042335e+03 6.883110e+00 
11 2.498100e+02 0.00172457 -2.070155e-06 -7.302320e+02 1.189715e+03 -1.395858e+00 
11 2.424068e+02 0.00174696 -3.199722e-05 -7.300964e+02 1.131039e+03 1.252616e+01 
11 2.499143e+02 0.0020954 -1.091187e-05 -7.285347e+02 -1.197903e+02 8.545891e+00 
11 2.473527e+02 0.00217724 -2.236362e-05 -7.284673e+02 -4.441820e+02 1.595161e+01 
11 2.474876e+02 0.00175587 1.609521e-05 -7.281726e+02 7.293360e+02 -1.364325e+01 
11 2.499350e+02 0.00201576 2.189691e-05 -7.275069e+02 -6.183667e+01 -1.322573e+01 
11 2.500000e+02 0.0020675 -1.954857e-05 -7.256551e+02 -7.136781e+01 1.016078e+01 
11 2.490632e+02 0.00179331 -1.516012e-05 -7.255999e+02 7.282992e+02 1.155285e+01 
11 2.500000e+02 0.00185294 1.833354e-05 -7.243138e+02 1.503683e+03 -6.702663e+00 
11 2.500000e+02 0.00178102 -2.546067e-06 -7.242326e+02 1.358028e+03 7.551168e+00 
11 2.500000e+02 0.00213615 -1.959618e-06 -7.242039e+02 -4.527306e+02 2.625102e+00 
11 2.473305e+02 0.00227926 1.124521e-05 -7.239301e+02 -7.578599e+02 1.461218e+00 
11 2.500000e+02 0.00182128 -6.794343e-06 -7.236585e+02 3.876356e+02 4.913774e+00 
11 2.500000e+02 0.00174512 -8.362791e-07 -7.233727e+02 1.468738e+03 -4.766711e+00 
11 2.500000e+02 0.00203448 4.544019e-05 -7.231374e+02 -2.662699e+02 -3.276200e+01 
11 2.500000e+02 0.00215718 1.285196e-07 -7.219833e+02 -4.000284e+02 -2.019455e+00 
11 2.414332e+02 0.00218677 1.191062e-05 -7.216178e+02 -5.111790e+02 -1.646413e+01 
11 2.500000e+02 0.00202293 -5.264760e-05 -7.210354e+02 -2.737669e+02 3.126315e+01 
11 2.498686e+02 0.00210495 1.103106e-05 -7.204623e+02 -1.529225e+02 -8.973149e+00 
11 2.166432e+02 0.00168526 -1.424522e-06 -7.199360e+02 1.372823e+03 2.503868e+00 
11 2.500000e+02 0.00217464 -1.004315e-05 -7.195218e+02 -1.883751e+03 6.765277e+00 
11 2.500000e+02 0.00222004 -3.298367e-07 -7.193194e+02 -1.148591e+03 -2.438941e+00 
11 2.496783e+02 0.00169808 -1.906398e-05 -7.190057e+02 9.432133e+02 3.881937e+00 
11 2.418563e+02 0.00186621 -2.155192e-05 -7.189551e+02 3.858089e+02 1.150870e+01 
11 2.478220e+02 0.00219133 -7.880639e-06 -7.171503e+02 -5.077590e+02 3.486775e+00 
11 2.498403e+02 0.00199339 -4.704295e-05 -7.168659e+02 -5.522623e+01 2.988798e+01 
11 2.487299e+02 0.00227208 -1.250548e-05 -7.165771e+02 -1.015280e+03 7.837185e+00 
11 2.494118e+02 0.00179295 1.771502e-05 -7.164538e+02 5.895263e+02 -7.961584e+00 
11 2.500000e+02 0.00175355 -2.106781e-06 -7.162037e+02 7.426302e+02 1.131263e+01 
11 2.411187e+02 0.00172992 -1.964589e-05 -7.160266e+02 1.177851e+03 8.617602e+00 
11 2.500000e+02 0.00204241 2.563451e-05 -7.154119e+02 -6.306101e+01 -1.304369e+01 
11 2.500000e+02 0.00222221 -8.834491e-06 -7.148929e+02 -5.748043e+02 6.515039e+00 
11 2.499994e+02 0.00195727 1.811182e-05 -7.148050e+02 1.560293e+02 -1.290026e+01 
11 2.500000e+02 0.00186729 5.095617e-05 -7.147611e+02 2.368594e+02 -3.494287e+01 
11 2.500000e+02 0.00227042 5.333278e-06 -7.140864e+02 -7.719214e+02 -1.120846e+01 
11 2.498378e+02 0.00172233 4.588195e-05 -7.135153e+02 1.153138e+03 -2.412479e+01 
11 2.374833e+02 0.00181197 1.035721e-06 -7.131057e+02 5.870492e+02 -1.307702e+01 
11 2.500000e+02 0.00197045 2.617842e-05 -7.127884e+02 1.021110e+02 -1.471099e+01 
11 2.351032e+02 0.00226646 -1.252036e-05 -7.126819e+02 -9.726370e+02 4.293176e+00 
11 2.240770e+02 0.0016656 -5.981374e-06 -7.126535e+02 1.018753e+03 2.489264e+00 
11 2.500000e+02 0.00224091 -5.988185e-06 -7.125690e+02 -6.744171e+02 9.280930e+00 
11 2.483350e+02 0.00188525 -5.084476e-05 -7.120112e+02 2.828123e+02 3.502422e+01 
11 2.273447e+02 0.00182229 2.809959e-05 -7.104166e+02 5.184956e+02 -1.840961e+01 
11 2.500000e+02 0.00171302 2.646894e-05 -7.102492e+02 1.123896e+03 -1.015635e+01 
11 2.500000e+02 0.00174362 -4.547798e-07 -7.096655e+02 8.038824e+02 3.820466e+00 
11 2.495968e+02 0.00172814 7.580636e-06 -7.095135e+02 8.202263e+02 -4.097320e+00 
11 2.455669e+02 0.00213362 2.261716e-06 -7.087919e+02 -3.875044e+02 -3.021506e+00 
11 2.317811e+02 0.00175123 2.628542e-06 -7.083676e+02 8.055254e+02 -1.013760e+01 
11 2.500000e+02 0.00179056 3.232510e-05 -7.067066e+02 4.827061e+02 -2.109919e+01 
11 2.385219e+02 0.00215465 -3.589434e-05 -7.058092e+02 -4.487171e+02 2.593448e+01 
11 2.496939e+02 0.00219941 1.833248e-05 -7.057879e+02 -5.221102e+02 -9.957463e+00 
11 2.392924e+02 0.00228064 3.239608e-06 -7.057384e+02 -8.968823e+02 -5.165577e+00 
11 2.500000e+02 0.00217441 -9.443902e-06 -7.057299e+02 -5.395251e+02 5.324844e+00 
